,Safety Index,Health Care Index,Cost of Living Index,Pollution Index,Year,City,Country,Continent
282,32.9789864,58.52570829,95.50928249,37.20930233,2016,"Delhi, India",India,Asia
283,56.50185414,56.11227702,89.2059709,21.58226473,2012,"Delhi, India",India,Asia
284,34.14091471,59.07660021,93.37681887,38.57856988,2018,"Delhi, India",India,Asia
285,34.67243511,66.33001049,94.93226292,43.15003985,2015,"Delhi, India",India,Asia
286,33.77008653,61.72612802,95.97340692,38.84662754,2019,"Delhi, India",India,Asia
287,37.79975278,62.52623295,94.41796287,47.51141056,2014,"Delhi, India",India,Asia
288,19.19653894,48.53095488,69.5057702,67.63747012,2018,"Detroit, MI, United States",United States,North America
289,18.90800833,53.94250729,73.19422006,66.38877117,2017,"Detroit, MI, United States",United States,North America
290,18.90217433,54.07926776,73.27895037,66.36369834,2016,"Detroit, MI, United States",United States,North America
291,18.89402043,54.2728937,73.39824536,66.32866884,2015,"Detroit, MI, United States",United States,North America
292,18.88182819,54.56655868,73.57854204,66.27633222,2014,"Detroit, MI, United States",United States,North America
293,18.86090322,54.97020374,73.85134124,66.18589421,2013,"Detroit, MI, United States",United States,North America
294,18.94313968,53.14139559,72.69192173,66.53988263,2012,"Detroit, MI, United States",United States,North America
295,18.68974042,57.75183631,75.87807326,65.44229515,2019,"Detroit, MI, United States",United States,North America
296,79.25834363,52.42654774,69.55594581,63.31232341,2016,"Dubai, United Arab Emirates",United Arab Emirates,Asia
297,81.82941904,54.36778594,68.71550426,64.87720061,2017,"Dubai, United Arab Emirates",United Arab Emirates,Asia
298,83.55995056,63.03777545,65.5983442,66.64493226,2013,"Dubai, United Arab Emirates",United Arab Emirates,Asia
299,55.33992583,57.93546695,60.87556448,50.92371224,2012,"Dubai, United Arab Emirates",United Arab Emirates,Asia
300,83.96786156,58.43389297,68.01304566,66.50728103,2018,"Dubai, United Arab Emirates",United Arab Emirates,Asia
301,86.4276885,61.37198321,78.98268941,67.37665725,2019,"Dubai, United Arab Emirates",United Arab Emirates,Asia
302,79.27070457,62.06715635,69.14199699,65.75382163,2014,"Dubai, United Arab Emirates",United Arab Emirates,Asia
303,80.815822,54.11857293,69.41796287,65.10178947,2015,"Dubai, United Arab Emirates",United Arab Emirates,Asia
304,45.12978986,39.2838405,64.99623683,77.97580236,2019,"Dublin, Ireland",Ireland,Europe
305,47.7750309,28.06925498,41.99071751,81.60544809,2013,"Dublin, Ireland",Ireland,Europe
306,44.89493201,41.33001049,57.13748118,79.89567485,2018,"Dublin, Ireland",Ireland,Europe
307,33.01606922,24.30482686,43.63396889,82.85155401,2014,"Dublin, Ireland",Ireland,Europe
308,40.23485785,37.32948583,63.14601104,81.72136492,2016,"Dublin, Ireland",Ireland,Europe
309,38.38071693,7.528856243,35.42398394,78.24386003,2012,"Dublin, Ireland",Ireland,Europe
310,42.21260816,41.1201469,63.53487205,81.51126567,2017,"Dublin, Ireland",Ireland,Europe
311,40.04944376,32.24029381,53.60010035,83.17757009,2015,"Dublin, Ireland",Ireland,Europe
312,8.865499866,34.98306632,91.04804631,67.23429331,2013,"Durban, South Africa",South Africa,Africa
313,8.856898233,34.73914656,91.14696413,67.19312664,2014,"Durban, South Africa",South Africa,Africa
314,8.850619109,34.53296474,91.21595307,67.16331698,2015,"Durban, South Africa",South Africa,Africa
315,9.579728059,34.81112277,84.49573507,65.68137361,2018,"Durban, South Africa",South Africa,Africa
316,8.726823239,30.82371459,92.61791269,66.57248424,2016,"Durban, South Africa",South Africa,Africa
317,8.887515451,41.59233998,88.47215253,68.17358545,2019,"Durban, South Africa",South Africa,Africa
318,10.35846724,34.82423924,87.85750125,65.05832065,2017,"Durban, South Africa",South Africa,Africa
319,8.813069945,33.32206055,91.63149332,66.98483784,2012,"Durban, South Africa",South Africa,Africa
320,71.60692213,79.89244491,68.35173106,94.1317105,2017,"Edinburgh, United Kingdom",United Kingdom,Europe
321,72.83065513,63.57555089,55.99598595,95.26189959,2015,"Edinburgh, United Kingdom",United Kingdom,Europe
322,68.67737948,80.08919203,63.86101355,90.75563283,2018,"Edinburgh, United Kingdom",United Kingdom,Europe
323,69.33250927,79.56453305,69.94480682,88.35760342,2019,"Edinburgh, United Kingdom",United Kingdom,Europe
324,72.12608158,76.08866737,66.54540893,94.11722089,2016,"Edinburgh, United Kingdom",United Kingdom,Europe
325,72.12792254,66.66183712,58.74097961,93.8491549,2012,"Edinburgh, United Kingdom",United Kingdom,Europe
326,71.66508462,68.84421487,60.68311125,92.9247844,2013,"Edinburgh, United Kingdom",United Kingdom,Europe
327,71.7322797,68.55630631,60.42709373,93.06015854,2014,"Edinburgh, United Kingdom",United Kingdom,Europe
328,68.99876391,77.53147954,49.15955845,89.81380859,2013,"Edmonton, Canada",Canada,North America
329,55.92088999,73.84575026,65.86176618,86.48119974,2018,"Edmonton, Canada",Canada,North America
330,57.16934487,73.89821616,67.91269443,85.41621387,2017,"Edmonton, Canada",Canada,North America
331,55.92088999,76.54774397,72.62293026,83.82235746,2019,"Edmonton, Canada",Canada,North America
332,57.81211372,72.28488982,69.15454089,84.7714265,2016,"Edmonton, Canada",Canada,North America
333,61.70580964,74.01626443,55.41896638,89.81380859,2014,"Edmonton, Canada",Canada,North America
334,56.78615575,77.61017838,43.22629202,90.01666304,2012,"Edmonton, Canada",Canada,North America
335,58.72682324,74.71143757,60.2734571,84.42367601,2015,"Edmonton, Canada",Canada,North America
336,76.13102596,88.73294858,69.45559458,90.53828878,2017,"Eindhoven, Netherlands",Netherlands,Europe
337,76.27586109,87.74673616,69.20367131,91.16485182,2016,"Eindhoven, Netherlands",Netherlands,Europe
338,76.28123869,87.71074264,69.19438511,91.18826719,2015,"Eindhoven, Netherlands",Netherlands,Europe
339,76.288769,87.66042317,69.18139018,91.22107465,2014,"Eindhoven, Netherlands",Netherlands,Europe
340,76.30002743,87.58346128,69.1617746,91.26970402,2013,"Eindhoven, Netherlands",Netherlands,Europe
341,76.24361036,87.96328572,69.2594376,91.02459291,2012,"Eindhoven, Netherlands",Netherlands,Europe
342,76.45241038,86.43756558,68.50852985,91.99449395,2019,"Eindhoven, Netherlands",Netherlands,Europe
343,77.4289246,87.93284365,64.16206724,90.38614794,2018,"Eindhoven, Netherlands",Netherlands,Europe
344,63.59703337,64.53305352,32.58278976,85.18438021,2016,"Geneva, Switzerland",Switzerland,Europe
345,73.52286774,64.4412382,30.24962368,84.59030646,2017,"Geneva, Switzerland",Switzerland,Europe
346,64.5498957,56.95832827,27.65518747,86.87362281,2014,"Geneva, Switzerland",Switzerland,Europe
347,73.01606922,65.84470094,38.98018063,84.08317033,2019,"Geneva, Switzerland",Switzerland,Europe
348,60.70457355,52.83315845,22.47867536,88.16199377,2015,"Geneva, Switzerland",Switzerland,Europe
349,74.77132262,66.14637985,28.97014551,84.62653046,2018,"Geneva, Switzerland",Switzerland,Europe
350,63.09909627,55.389509,25.54082151,87.3378418,2012,"Geneva, Switzerland",Switzerland,Europe
351,64.77415571,57.19681762,27.92986836,86.79482741,2013,"Geneva, Switzerland",Switzerland,Europe
352,42.39802225,94.63536201,55.34997491,86.39426212,2015,"Glasgow, United Kingdom",United Kingdom,Europe
353,46.44012083,90.34689583,62.92410527,85.23136428,2018,"Glasgow, United Kingdom",United Kingdom,Europe
354,46.64028077,90.20566547,63.38887401,85.19198642,2016,"Glasgow, United Kingdom",United Kingdom,Europe
355,46.8784494,89.99852625,63.86006139,85.13299848,2014,"Glasgow, United Kingdom",United Kingdom,Europe
356,47.18532272,89.66123514,64.43157155,85.04240739,2013,"Glasgow, United Kingdom",United Kingdom,Europe
357,52.03955501,84.77177335,73.23758154,83.67746142,2019,"Glasgow, United Kingdom",United Kingdom,Europe
358,45.47770574,91.25904894,61.1051655,85.48827524,2012,"Glasgow, United Kingdom",United Kingdom,Europe
359,49.08529048,88.83788038,70.31485198,83.71368543,2017,"Glasgow, United Kingdom",United Kingdom,Europe
360,55.7354759,64.36253935,60.6121425,90.75563283,2018,"Gothenburg, Sweden",Sweden,Europe
361,53.70828183,67.39244491,68.69668841,91.65398826,2019,"Gothenburg, Sweden",Sweden,Europe
362,50.72929543,57.41080797,65.86176618,90.53828878,2017,"Gothenburg, Sweden",Sweden,Europe
363,51.78298533,60.62893463,67.04014137,90.90947147,2012,"Gothenburg, Sweden",Sweden,Europe
364,52.32624479,62.3732905,67.64514126,91.09620413,2013,"Gothenburg, Sweden",Sweden,Europe
365,52.22090886,62.05217588,67.52733129,91.05908633,2014,"Gothenburg, Sweden",Sweden,Europe
366,52.14742535,61.81107784,67.445653,91.03411521,2015,"Gothenburg, Sweden",Sweden,Europe
367,52.0950794,61.63980454,67.38745072,91.01628956,2016,"Gothenburg, Sweden",Sweden,Europe
368,55.43881335,67.37932844,70.34621174,87.74904006,2019,"Halifax, Canada",Canada,North America
369,54.62299135,72.06190976,62.08605118,87.86495689,2018,"Halifax, Canada",Canada,North America
370,53.16958108,70.16753383,68.2196078,88.73672548,2013,"Halifax, Canada",Canada,North America
371,53.01990515,70.35472056,68.04477152,88.80249057,2014,"Halifax, Canada",Canada,North America
372,52.91354658,70.47241963,67.9212555,88.84561994,2015,"Halifax, Canada",Canada,North America
373,52.83784838,70.55689103,67.83332279,88.87646324,2016,"Halifax, Canada",Canada,North America
374,52.38767811,71.06788362,67.30997289,89.06194854,2012,"Halifax, Canada",Canada,North America
375,50.88998764,72.94071354,65.56071249,89.71962617,2017,"Halifax, Canada",Canada,North America
376,71.51459569,82.84446748,55.84944732,89.99476875,2012,"Hamburg, Germany",Germany,Europe
377,68.57117773,83.28936108,57.57660229,89.35048193,2014,"Hamburg, Germany",Germany,Europe
378,66.36588381,57.20094439,62.23657802,81.59820329,2015,"Hamburg, Germany",Germany,Europe
379,44.31396786,78.01678909,62.88886101,82.68492357,2018,"Hamburg, Germany",Germany,Europe
380,48.17058096,82.89611752,66.01856498,85.47417228,2017,"Hamburg, Germany",Germany,Europe
381,47.37948084,73.09811123,68.26392373,82.90226762,2016,"Hamburg, Germany",Germany,Europe
382,75.94561187,82.22717733,53.54992474,90.90777367,2013,"Hamburg, Germany",Germany,Europe
383,49.87639061,77.72822665,67.84997491,84.98152576,2019,"Hamburg, Germany",Germany,Europe
384,81.92830655,63.31322141,63.38434521,54.77070202,2017,"Hong Kong, Hong Kong",Hong Kong,Asia
385,86.80652161,63.05915935,61.951387,59.106843,2012,"Hong Kong, Hong Kong",Hong Kong,Asia
386,83.60939431,62.47376705,64.52584044,57.31362747,2019,"Hong Kong, Hong Kong",Hong Kong,Asia
387,81.65636588,57.83053515,64.16206724,55.16916612,2018,"Hong Kong, Hong Kong",Hong Kong,Asia
388,81.71817058,71.58971668,62.43100853,56.74853293,2016,"Hong Kong, Hong Kong",Hong Kong,Asia
389,85.27812114,71.16998951,61.64701455,58.86401507,2014,"Hong Kong, Hong Kong",Hong Kong,Asia
390,85.48825711,79.87932844,65.01505268,63.81945954,2015,"Hong Kong, Hong Kong",Hong Kong,Asia
391,87.33003708,62.78856243,61.50903161,59.29870318,2013,"Hong Kong, Hong Kong",Hong Kong,Asia
392,31.47801086,77.21463065,65.94355698,60.51359091,2012,"Houston, TX, United States",United States,North America
393,32.20024722,68.9270724,73.6327145,67.47808447,2019,"Houston, TX, United States",United States,North America
394,34.31396786,72.88824764,57.1751129,61.67499819,2015,"Houston, TX, United States",United States,North America
395,37.29295426,73.30797482,59.26994481,56.53843367,2014,"Houston, TX, United States",United States,North America
396,30,71.70776495,66.24435524,64.02955879,2017,"Houston, TX, United States",United States,North America
397,34.14091471,61.69989507,66.37606623,54.90110845,2016,"Houston, TX, United States",United States,North America
398,31.19901112,78.33158447,64.5572002,59.19727595,2013,"Houston, TX, United States",United States,North America
399,32.26205192,68.73032529,69.39914701,65.00760704,2018,"Houston, TX, United States",United States,North America
400,53.79480841,62.30325289,91.53286503,62.41396798,2015,"Islamabad, Pakistan",Pakistan,Asia
401,60.32138443,60.2570829,95.27722027,66.23560096,2012,"Islamabad, Pakistan",Pakistan,Asia
402,63.02479459,59.61982659,96.6274528,67.66547872,2013,"Islamabad, Pakistan",Pakistan,Asia
403,62.44792071,59.78631122,96.30769209,67.33575245,2014,"Islamabad, Pakistan",Pakistan,Asia
404,62.00731227,59.87904881,96.09847136,67.11100386,2016,"Islamabad, Pakistan",Pakistan,Asia
405,61.606508,59.9311684,95.93750339,66.92863174,2017,"Islamabad, Pakistan",Pakistan,Asia
406,61.42765793,59.97794268,95.84391014,66.83082932,2018,"Islamabad, Pakistan",Pakistan,Asia
407,66.84796044,58.21091291,99.02157551,70.05723393,2019,"Islamabad, Pakistan",Pakistan,Asia
408,54.49938195,61.67366212,79.94229804,58.01637325,2014,"Istanbul, Turkey",Turkey,Asia
409,45.25339926,63.18205666,85.48043151,56.79200174,2018,"Istanbul, Turkey",Turkey,Asia
410,46.93448702,63.15582371,89.91470146,54.89386365,2019,"Istanbul, Turkey",Turkey,Asia
411,55.41409147,68.86149003,80.04264927,57.74831558,2015,"Istanbul, Turkey",Turkey,Asia
412,55.12978986,79.56453305,70.27094832,55.10396291,2013,"Istanbul, Turkey",Turkey,Asia
413,50.08652658,68.24501574,83.00301054,59.18278635,2016,"Istanbul, Turkey",Turkey,Asia
414,66.24227441,71.05194124,64.65755143,40.20865029,2012,"Istanbul, Turkey",Turkey,Asia
415,45.43881335,65.54302204,87.46864024,57.72658118,2017,"Istanbul, Turkey",Turkey,Asia
416,75.17892573,77.95090558,85.72132993,53.35397993,2014,"Izmir, Turkey",Turkey,Asia
417,75.14352911,77.66870387,85.87659543,53.53029521,2013,"Izmir, Turkey",Turkey,Asia
418,75.38928862,79.52955765,84.75355229,52.21778914,2012,"Izmir, Turkey",Turkey,Asia
419,69.48084054,84.35204617,86.27069744,57.98014924,2016,"Izmir, Turkey",Turkey,Asia
420,73.46106304,68.4679958,91.4325138,60.02318337,2019,"Izmir, Turkey",Turkey,Asia
421,74.64771323,75.27544596,90.86803813,58.44381656,2017,"Izmir, Turkey",Turkey,Asia
422,75.76019778,82.4501574,83.10963372,50.33688329,2015,"Izmir, Turkey",Turkey,Asia
423,74.15327565,71.81269675,87.8386854,59.95073535,2018,"Izmir, Turkey",Turkey,Asia
424,5.154511743,48.96379853,82.82739589,52.03216692,2015,"Johannesburg, South Africa",South Africa,Africa
425,3.745364648,52.8069255,71.41244355,55.19814533,2013,"Johannesburg, South Africa",South Africa,Africa
426,4.14091471,53.64637985,80.41269443,60.12461059,2014,"Johannesburg, South Africa",South Africa,Africa
427,4.449938195,53.22665268,89.96487707,52.03216692,2016,"Johannesburg, South Africa",South Africa,Africa
428,8.244746601,51.46904512,84.83442047,60.61001232,2019,"Johannesburg, South Africa",South Africa,Africa
429,0,64.72980063,64.11816357,38.99876838,2012,"Johannesburg, South Africa",South Africa,Africa
430,10.01236094,54.68258132,82.16256899,57.90045642,2018,"Johannesburg, South Africa",South Africa,Africa
431,10.4697157,52.97743966,85.31736076,52.7276679,2017,"Johannesburg, South Africa",South Africa,Africa
432,15.52805429,40.52937689,95.53200759,35.85017152,2014,"Karachi, Pakistan",Pakistan,Asia
433,15.80553102,40.78855963,95.65228212,35.96683906,2013,"Karachi, Pakistan",Pakistan,Asia
434,12.33681132,38.72796802,94.79117422,35.09922202,2012,"Karachi, Pakistan",Pakistan,Asia
435,35.2657602,51.12801679,100,39.4551909,2019,"Karachi, Pakistan",Pakistan,Asia
436,30.60568603,50.49842602,96.53788259,36.94124466,2018,"Karachi, Pakistan",Pakistan,Asia
437,8.850432633,35.91290661,93.52107376,33.85495907,2015,"Karachi, Pakistan",Pakistan,Asia
438,28.15822002,49.22612802,95.59081786,36.37615011,2017,"Karachi, Pakistan",Pakistan,Asia
439,21.33498146,46.53725079,95.60336177,41.23741216,2016,"Karachi, Pakistan",Pakistan,Asia
440,66.30859186,54.97316097,86.56496101,55.65486817,2013,"Krakow (Cracow), Poland",Poland,Europe
441,65.04419403,54.69799149,86.19460438,55.90558927,2012,"Krakow (Cracow), Poland",Poland,Europe
442,66.13639386,54.93434021,86.51261611,55.69109091,2014,"Krakow (Cracow), Poland",Poland,Europe
443,71.84177998,55.95487933,88.1773708,54.38672752,2019,"Krakow (Cracow), Poland",Poland,Europe
444,63.21384425,54.28908709,85.64350226,56.28486561,2015,"Krakow (Cracow), Poland",Poland,Europe
445,63.01606922,56.41395593,84.81560462,54.3142795,2018,"Krakow (Cracow), Poland",Poland,Europe
446,63.41161928,60.33578174,89.38158555,54.90110845,2016,"Krakow (Cracow), Poland",Poland,Europe
447,69.07292954,57.01731375,89.33768189,55.52416141,2017,"Krakow (Cracow), Poland",Poland,Europe
448,17.05809642,52.89874082,86.9919719,51.1555459,2016,"Kuala Lumpur, Malaysia",Malaysia,Asia
449,21.47095179,55.54826863,86.65955845,50.66289937,2017,"Kuala Lumpur, Malaysia",Malaysia,Asia
450,12.85537701,62.30325289,77.63421977,23.60356444,2012,"Kuala Lumpur, Malaysia",Malaysia,Asia
451,16.0815822,49.21301154,80.95835424,54.35050351,2014,"Kuala Lumpur, Malaysia",Malaysia,Asia
452,22.31149567,47.86201469,77.4084295,57.78453959,2013,"Kuala Lumpur, Malaysia",Malaysia,Asia
453,14.36341162,56.80745016,83.29779227,51.97420851,2015,"Kuala Lumpur, Malaysia",Malaysia,Asia
454,23.15203956,55.98111228,84.50827898,52.54654785,2018,"Kuala Lumpur, Malaysia",Malaysia,Asia
455,24.64771323,59.40451207,87.31184145,55.40099978,2019,"Kuala Lumpur, Malaysia",Malaysia,Asia
456,38.58047079,52.42445753,69.72832519,68.42863748,2014,"Las Vegas, NV, United States",United States,North America
457,38.57742742,52.6759917,69.6739842,68.46060854,2015,"Las Vegas, NV, United States",United States,North America
458,38.57525397,52.85943544,69.63523228,68.48347105,2016,"Las Vegas, NV, United States",United States,North America
459,38.58502387,51.96921879,69.80778398,68.37991776,2013,"Las Vegas, NV, United States",United States,North America
460,38.56221809,53.98905817,69.40354754,68.62094936,2012,"Las Vegas, NV, United States",United States,North America
461,38.51668727,58.56505771,68.60888108,69.10816489,2017,"Las Vegas, NV, United States",United States,North America
462,39.29542645,48.83263379,69.0228299,68.77490401,2018,"Las Vegas, NV, United States",United States,North America
463,38.64029666,45.50104932,71.00476668,67.65195972,2019,"Las Vegas, NV, United States",United States,North America
464,57.3671199,80.18100735,66.54540893,73.12178512,2018,"Leeds, United Kingdom",United Kingdom,Europe
465,54.35329754,80.53375457,72.81125537,74.88647726,2016,"Leeds, United Kingdom",United Kingdom,Europe
466,54.25024017,79.91495298,72.73698835,75.45152787,2012,"Leeds, United Kingdom",United Kingdom,Europe
467,54.43028139,80.99052162,72.86683531,74.45563639,2013,"Leeds, United Kingdom",United Kingdom,Europe
468,54.39462813,80.78375912,72.84100426,74.66302997,2014,"Leeds, United Kingdom",United Kingdom,Europe
469,54.80840544,84.16841553,72.70446563,71.40476708,2019,"Leeds, United Kingdom",United Kingdom,Europe
470,54.37050892,80.63772168,72.8236469,74.79310284,2015,"Leeds, United Kingdom",United Kingdom,Europe
471,53.89369592,77.84627492,72.47867536,77.52662465,2017,"Leeds, United Kingdom",United Kingdom,Europe
472,59.69097651,58.32896118,68.85975916,80.33760777,2014,"Lisbon, Portugal",Portugal,Europe
473,64.4499382,64.06086044,81.62945309,80.4825038,2016,"Lisbon, Portugal",Portugal,Europe
474,57.94808405,55.95487933,66.62067235,78.62783453,2013,"Lisbon, Portugal",Portugal,Europe
475,56.00741656,61.05718783,64.18088309,67.81859016,2012,"Lisbon, Portugal",Portugal,Europe
476,66.04449938,64.40188877,77.35198194,79.12048105,2018,"Lisbon, Portugal",Portugal,Europe
477,66.62546354,63.3656873,81.88033116,80.59117583,2017,"Lisbon, Portugal",Portugal,Europe
478,69.44375773,66.94648478,79.87330657,77.58458306,2019,"Lisbon, Portugal",Portugal,Europe
479,64.56118665,58.18467996,76.1979428,79.93914366,2015,"Lisbon, Portugal",Portugal,Europe
480,66.77379481,68.25813221,62.88258906,85.00326016,2013,"Ljubljana, Slovenia",Slovenia,Europe
481,72.74412855,50.70828961,80.29352735,81.50402087,2016,"Ljubljana, Slovenia",Slovenia,Europe
482,64.7342398,54.09233998,64.90215755,82.34441788,2014,"Ljubljana, Slovenia",Slovenia,Europe
483,69.19653894,46.40608604,72.68564977,81.44606245,2015,"Ljubljana, Slovenia",Slovenia,Europe
484,76.62546354,59.70619098,72.47240341,85.90161559,2018,"Ljubljana, Slovenia",Slovenia,Europe
485,79.35723115,57.48950682,79.07676869,87.93016011,2019,"Ljubljana, Slovenia",Slovenia,Europe
486,77.73794808,58.64375656,76.69342699,85.46692748,2017,"Ljubljana, Slovenia",Slovenia,Europe
487,63.34981459,73.96379853,62.1613146,80.05506049,2012,"Ljubljana, Slovenia",Slovenia,Europe
488,49.92583436,72.15372508,47.17762168,67.74614214,2015,"London, United Kingdom",United Kingdom,Europe
489,47.70086527,70.9207765,54.06422479,66.09432732,2016,"London, United Kingdom",United Kingdom,Europe
490,45.51297899,65.33315845,44.11063723,65.34811273,2013,"London, United Kingdom",United Kingdom,Europe
491,50.42027194,64.97901364,62.33692925,65.04383105,2017,"London, United Kingdom",United Kingdom,Europe
492,43.8566131,63.12959077,62.48118414,62.19662392,2019,"London, United Kingdom",United Kingdom,Europe
493,50.95179234,71.28803778,42.49247366,68.18807506,2014,"London, United Kingdom",United Kingdom,Europe
494,33.48578492,63.03777545,34.45810336,46.0914294,2012,"London, United Kingdom",United Kingdom,Europe
495,48.46724351,62.99842602,57.90893126,62.26182714,2018,"London, United Kingdom",United Kingdom,Europe
496,32.64524104,83.43389297,54.08931259,50.32239368,2012,"Los Angeles, CA, United States",United States,North America
497,40.44499382,59.87670514,64.75163071,54.12591466,2016,"Los Angeles, CA, United States",United States,North America
498,26.22991347,64.12644281,61.6407426,71.06426139,2013,"Los Angeles, CA, United States",United States,North America
499,47.62669963,58.4207765,61.91670848,60.5448091,2018,"Los Angeles, CA, United States",United States,North America
500,49.23362176,60.53252886,64.48820873,61.68948779,2019,"Los Angeles, CA, United States",United States,North America
501,39.91347342,53.02990556,62.93903663,60.42889227,2017,"Los Angeles, CA, United States",United States,North America
502,41.23609394,59.50944386,70.00125439,61.27653409,2015,"Los Angeles, CA, United States",United States,North America
503,35.30465055,80.17066381,55.61575491,52.44333576,2014,"Los Angeles, CA, United States",United States,North America
504,72.08899876,77.8069255,53.71926744,90.84257046,2018,"Luxembourg, Luxembourg",Luxembourg,Europe
505,75.98269468,76.57397692,57.31309584,92.9870318,2019,"Luxembourg, Luxembourg",Luxembourg,Europe
506,77.26823239,71.90451207,63.45960863,90.639716,2017,"Luxembourg, Luxembourg",Luxembourg,Europe
507,76.76642584,74.31230204,60.75181704,91.81602467,2013,"Luxembourg, Luxembourg",Luxembourg,Europe
508,76.93296734,73.4921774,61.62798121,91.42055839,2012,"Luxembourg, Luxembourg",Luxembourg,Europe
509,76.79995187,74.15359168,60.93486024,91.73794473,2014,"Luxembourg, Luxembourg",Luxembourg,Europe
510,76.82208697,74.04256254,61.04909815,91.68489189,2015,"Luxembourg, Luxembourg",Luxembourg,Europe
511,76.83790863,73.96348216,61.13114402,91.64704386,2016,"Luxembourg, Luxembourg",Luxembourg,Europe
512,57.96049054,46.24284947,97.74615069,65.20621988,2012,"Lviv, Ukraine",Ukraine,Europe
513,58.46782526,46.67113474,97.47141845,65.14990945,2013,"Lviv, Ukraine",Ukraine,Europe
514,58.36895497,46.58779369,97.52683215,65.16120079,2014,"Lviv, Ukraine",Ukraine,Europe
515,58.30048649,46.52995483,97.56331179,65.1686994,2015,"Lviv, Ukraine",Ukraine,Europe
516,58.25169424,46.48874223,97.58939218,65.174057,2016,"Lviv, Ukraine",Ukraine,Europe
517,58.14585909,47.07502623,97.66056197,63.290589,2018,"Lviv, Ukraine",Ukraine,Europe
518,59.97527812,47.94071354,96.64450577,64.92791422,2019,"Lviv, Ukraine",Ukraine,Europe
519,56.97156984,45.409234,98.30030105,65.31913352,2017,"Lviv, Ukraine",Ukraine,Europe
520,80.72929543,56.66316894,56.74862017,42.62116931,2012,"Madrid, Spain",Spain,Europe
521,58.86279357,70.55351522,60.24209734,64.60914294,2013,"Madrid, Spain",Spain,Europe
522,68.60321384,76.8363064,75.59583542,65.6089256,2017,"Madrid, Spain",Spain,Europe
523,64.04202719,77.20356768,75.60210738,64.63812215,2019,"Madrid, Spain",Spain,Europe
524,68.28182942,74.04249738,75.40767687,60.9360284,2016,"Madrid, Spain",Spain,Europe
525,56.34116193,78.06925498,71.11766182,65.72484243,2018,"Madrid, Spain",Spain,Europe
526,63.48578492,70.26495278,70.1956849,62.41396798,2015,"Madrid, Spain",Spain,Europe
527,62.84301607,72.7570829,61.979428,59.378396,2014,"Madrid, Spain",Spain,Europe
528,41.77997528,74.75078699,70.2207727,67.55053249,2017,"Manchester, United Kingdom",United Kingdom,Europe
529,42.70704574,70.18625393,60.34872052,73.85351011,2016,"Manchester, United Kingdom",United Kingdom,Europe
530,38.40543881,75.68205666,65.14676367,66.23922336,2018,"Manchester, United Kingdom",United Kingdom,Europe
531,38.50432633,76.04931794,71.08630206,65.11627907,2019,"Manchester, United Kingdom",United Kingdom,Europe
532,41.68037761,84.64539302,53.94845275,74.5095901,2013,"Manchester, United Kingdom",United Kingdom,Europe
533,42.18451586,85.64814992,51.28648181,76.14722177,2012,"Manchester, United Kingdom",United Kingdom,Europe
534,42.90482077,87.08027282,47.85499247,78.5264073,2014,"Manchester, United Kingdom",United Kingdom,Europe
535,45.52533993,66.52675761,55.92699448,74.73737593,2015,"Manchester, United Kingdom",United Kingdom,Europe
536,25.46353523,79.80062959,83.46713497,43.95421285,2013,"Manila, Philippines",Philippines,Asia
537,32.18788628,63.73294858,88.1773708,38.39020503,2017,"Manila, Philippines",Philippines,Asia
538,34.02966625,53.44963274,89.12443552,38.94080997,2019,"Manila, Philippines",Philippines,Asia
539,23.77008653,55.35152151,84.66507777,36.76736941,2015,"Manila, Philippines",Philippines,Asia
540,46.66254635,57.89611752,87.53135976,35.80381077,2016,"Manila, Philippines",Philippines,Asia
541,34.35105068,61.80482686,86.94179629,39.4624357,2018,"Manila, Philippines",Philippines,Asia
542,28.19756948,75.47769478,84.39472184,43.20138764,2012,"Manila, Philippines",Philippines,Asia
543,30.4020695,72.59061049,85.06611971,42.67470734,2014,"Manila, Philippines",Philippines,Asia
544,47.23114957,74.69832109,33.22252885,82.4168659,2013,"Melbourne, Australia",Australia,Oceania
545,55.12978986,72.42917104,60.12920221,85.27856263,2018,"Melbourne, Australia",Australia,Oceania
546,57.0210136,74.22612802,45.34621174,87.84322249,2014,"Melbourne, Australia",Australia,Oceania
547,58.19530284,72.69150052,52.67812343,88.50249946,2015,"Melbourne, Australia",Australia,Oceania
548,40.71693449,68.86149003,34.79678876,59.02340071,2012,"Melbourne, Australia",Australia,Oceania
549,63.21384425,75.89192025,66.275715,87.13323191,2016,"Melbourne, Australia",Australia,Oceania
550,52.6946848,72.74396642,68.3078274,85.39447946,2019,"Melbourne, Australia",Australia,Oceania
551,56.78615575,72.704617,63.16482689,83.94551909,2017,"Melbourne, Australia",Australia,Oceania
552,25.85908529,58.84050367,88.97390868,44.25124973,2016,"Mexico City, Mexico",Mexico,North America
553,25.78491965,61.83105981,92.46738585,41.64312106,2017,"Mexico City, Mexico",Mexico,North America
554,9.765142151,63.94281217,76.80005018,12.67840325,2012,"Mexico City, Mexico",Mexico,North America
555,26.26699629,59.65372508,84.00025088,44.96124031,2015,"Mexico City, Mexico",Mexico,North America
556,25.2039555,59.48321091,89.98996488,42.62116931,2018,"Mexico City, Mexico",Mexico,North America
557,23.22620519,58.40766002,91.39488209,45.62051728,2019,"Mexico City, Mexico",Mexico,North America
